baseMean log2FoldChange lfcSE stat pvalue padj
YDR482C 63.3127665248518 0.763203039332455 0.222741676420952 3.42799024271957 0.000608067314212687 0.00390535130420497
YDR487C 292.954826885342 0.287855475776241 0.103850978810381 2.77205976732308 0.00557028080558981 0.0263961525174458
YDR497C 917.672784698198 0.486684839451018 0.0602289845116314 8.0808763870234 6.43029659626708e-16 1.27830213605792e-14
YDR500C 545.330316635577 0.272598398713204 0.0766829229488194 3.55504192961685 0.000377918817345139 0.00257791681287065
YDR502C 321.876897493339 1.14169015633828 0.100752497085876 11.3317782912033 9.13313757190979e-30 2.99433023430885e-28
YDR507C 87.5571461435274 -0.707666671892464 0.197642117831659 -3.57457741363938 0.000350794013078094 0.00242190971322494
YDR516C 1211.19362151295 0.912010800490167 0.0528900087541486 17.2438990377683 1.24359225368446e-66 8.28444116231076e-65
YDR524C-B 822.551391138144 0.217785649853021 0.0623772239356592 3.49152034753808 0.000480279881947282 0.0031724816674619
YDR525W-A 15.2953411877418 -1.6356573074611 0.424021811854978 -3.70013539329351 0.000215484470961759 0.0015690276246076
YDR532C 21.523889253592 -0.916394099247131 0.356606450901651 -2.54502927276931 0.0109268577737748 0.0461700292708352
YDR534C 119.721881040716 0.620491685210928 0.1581309832535 3.92505110425069 8.67113275041555e-05 0.000678732916038777
YDR536W 20.5929450138368 -1.17274575254888 0.374462282079344 -3.08392776000418 0.00204287193749825 0.0112510677859402
YDR539W 75.3907830948253 0.716857735237628 0.198779184818992 3.60782618805176 0.000308773221308974 0.00217196949651291
YDR545W 144.823486962054 0.44147416737908 0.154503643448418 2.85799217730467 0.00426330901629166 0.0210709084925165
YEL002C 242.446212185341 -0.35617851423349 0.118545243805555 -3.00386127724796 0.00266576842291124 0.0142553730694024
YEL007W 137.860694433377 0.398262041659418 0.148097252046035 2.68980155582714 0.00714945196596875 0.0326073330013811
YEL009C 978.969613021293 0.419110046491935 0.0583754790461902 7.17979292706295 6.98170824049238e-13 1.19452068311375e-11
YEL011W 805.532301217074 0.720826861595472 0.0653900807793312 11.0239497027591 2.92917777748052e-28 9.17252006619231e-27
YEL012W 97.0656011830233 -0.533071599216557 0.180798536761296 -2.94541782894558 0.00322518801933208 0.0166910143612045
YEL026W 189.701693871732 0.408902370991453 0.131596507897634 3.10774955303174 0.00188517749906858 0.0105026525793304
YEL027W 595.075295270118 0.360009841036593 0.072796728755131 4.94566385304793 7.58848091848732e-07 8.27858319016857e-06
YEL031W 509.079806430706 0.252682770519462 0.0840655182898898 3.0059201137537 0.00264778550470624 0.0141834327035676
YEL034C-A 1299.67684298617 0.8137708543758 0.0510728638411191 15.9339040452478 3.68606702874027e-57 2.06090640481889e-55
YEL040W 579.624295271908 1.78836495954941 0.0800042278796051 22.348263029513 1.25532908699769e-110 1.54134720446657e-108
YEL044W 152.014788449199 -1.03192030915106 0.152172360599812 -6.76881265797012 1.29843540615097e-11 2.06365546023283e-10
YEL046C 366.463608460863 1.0634553703254 0.0930306040834612 11.4316456574719 2.90549504020578e-30 9.62656610675588e-29
YEL053W-A 200.140885549484 0.671337852777539 0.145834387110985 4.60415076459747 4.14152366291109e-06 4.03331589069195e-05
YEL054C 602.414730384599 0.444867161735805 0.0730048868948829 6.09400096239874 1.10122997211138e-09 1.52564205428351e-08
YEL055C 89.9893378431399 0.518839656358694 0.187452322077065 2.76887098763204 0.00562509043251341 0.0266245776934233
YEL060C 764.910937429033 0.531441559593527 0.0653312767197916 8.13493902410814 4.12145738733197e-16 8.29857432780477e-15
YEL061C 42.6107469914047 -0.678779217433809 0.2675081548785 -2.52936989975444 0.0114267528668922 0.0476711035659421
YEL065W 98.6167752040131 1.29052217941552 0.180127272939222 7.16314154433482 7.88488609488255e-13 1.33808012808007e-11
YEL071W 494.925239871554 -1.15414418543876 0.0865866219745415 -13.3200929772365 1.76887077978638e-40 7.53514885919885e-39
YER001W 85.9820465493906 2.14424541600569 0.203062014037266 10.5241231384783 6.6881251229706e-26 1.92114860183679e-24
YER004W 219.297354637669 -0.378381975493178 0.12485617196032 -3.02968428243146 0.00244809502735373 0.0132333807741305
YER011W 180.730302936037 4.12610736852941 0.189215835845158 21.3423842181941 4.58936896806309e-101 4.95493594448466e-99
YER019W 226.383214558023 0.357973463214713 0.121459591422144 2.947646201578 0.00320203299906749 0.016584888866965
YER020W 242.316190565226 0.785212211672183 0.113858883432953 6.89726931490698 5.30116268679685e-12 8.71282959179052e-11
YER021W 227.318443039777 -0.372402500793312 0.122186934184276 -3.04698771469449 0.0023114715677452 0.0125755299367684
YER024W 69.4595615675746 -0.618764158561898 0.215470441261804 -2.86671478532748 0.00414756612442538 0.0206291176101284
YER025W 335.993173699582 0.77493293917816 0.0967121207650185 8.0135537929511 1.11440489441327e-15 2.19446649333833e-14
YER027C 118.715465285198 0.415964994900493 0.160106107509904 2.59875188580258 0.00935633730609951 0.04080040683203
YER029C 50.0620778775494 -0.683690085564163 0.261987678562443 -2.60279160956458 0.00924681400546255 0.0404072221229634
YER030W 90.5621808516739 -0.537851206207824 0.192761808274564 -2.78723239204886 0.00531603409939696 0.0253512844880571
YER036C 499.902877345841 0.369346604455702 0.0804737429934448 4.58993287485123 4.43388574466799e-06 4.2715373127863e-05
YER037W 42.867704751459 1.65841056774826 0.262405142031211 6.30467840263726 2.88792906032039e-10 4.18616013326997e-09
YER042W 54.453884948027 -1.21508445526682 0.251959360218394 -4.79061159034567 1.66273718970444e-06 1.71454107599372e-05
YER043C 1081.95176648166 0.674552313020133 0.0552259981938426 12.2147926711338 2.59161303765191e-34 9.27353190958644e-33
YER044C 62.4867980022967 0.886647055083573 0.214650146466752 4.13226303794583 3.59209010315382e-05 0.000299915576345989
YER047C 95.9412817497019 -0.641469148132496 0.185048460168053 -3.46186441304403 0.000536447335614132 0.00349192641955894
YER052C 240.182519231199 0.917343680777392 0.114977493767579 7.97928315316195 1.47185577990714e-15 2.87126507594346e-14
YER053C 190.589047366905 1.57857324528965 0.129681884059284 12.1677617057628 4.61566302121739e-34 1.63295377620697e-32
YER055C 436.300086610399 1.455942713156 0.0899108205282216 16.1914845819993 5.7914256788961e-59 3.3579544075229e-57
YER056C 346.027498378976 1.84036021280516 0.0998775232095402 18.4179535642537 9.43019266023241e-76 7.02998409980659e-74
YER056C-A 456.695435411019 0.553560216236853 0.0862183014383431 6.4209382263505 1.35436984085998e-10 1.99554445728593e-09
YER061C 63.6008145691277 0.890675839825898 0.214757036819933 4.14893725085195 3.3402234631498e-05 0.000280381760405416
YER062C 194.563087712597 1.06457677690294 0.125111333059255 8.5095751394096 1.74571834009646e-17 3.80895060825228e-16
YER063W 113.776524745052 -0.691796509949553 0.168737923726065 -4.09456550253033 4.22960827487627e-05 0.000349416979119725
YER064C 205.435487412501 0.935492997638932 0.124041474414677 7.54262637131907 4.60599408039442e-14 8.45828003854248e-13
YER065C 115.382531839636 -0.455437834591622 0.166522072621485 -2.73310285983452 0.00627407353261364 0.0292105936514696
YER066C-A 59.2197648859666 1.05568144257935 0.222652692680846 4.74219279814365 2.11417275303368e-06 2.15267476089381e-05
YER067C-A 146.018976268366 2.5392191437955 0.163002225693524 15.5194814211026 2.56112375460437e-54 1.34771066817921e-52
YER067W 241.442972442946 1.98891622757797 0.122435061800158 16.2304616094651 3.07140940769182e-59 1.7974921225202e-57
YER070W 109.29172652184 0.899629626498362 0.172777179119809 5.20802714451898 1.9085900945488e-07 2.23812568765254e-06
YER072W 285.305603126458 1.59495625263836 0.108265529940954 14.7277915285654 4.27447793100848e-49 2.05898313876732e-47
YER073W 506.525676817468 1.19067091969667 0.0916613450572894 12.9898480617808 1.3970412993864e-38 5.71782523971088e-37
YER074W 1170.62732177878 0.322872244534944 0.0546498377458078 5.90815778944502 3.45954577662328e-09 4.64885743631222e-08
YER079W 67.602895803184 -0.902399349763567 0.227496467499052 -3.95425436617357 7.67736989200012e-05 0.000605487282918196
YER080W 145.421966613793 -0.538880964340497 0.157031806970069 -3.42935745759503 0.000605012134820671 0.00388971867376493
YER081W 555.156349630478 -2.89823849771761 0.107228173712701 -26.8834507004795 3.42940871918221e-159 6.50756284833909e-157
YER082C 58.3072266635357 0.778869153238849 0.224965861621562 3.46390329650843 0.000532397866170349 0.00347278691454034
YER086W 336.438396310161 0.456459611641992 0.0968760389276114 4.7122615261689 2.44982692392317e-06 2.46636916360239e-05
YER089C 297.930381733381 0.713517322801926 0.109876766417837 6.4945013088588 8.330890580616e-11 1.25103205793327e-09
YER091C 934.098262241364 0.309887088941497 0.0615970110335141 5.03102302712154 4.87869541188594e-07 5.4554269052196e-06
YER094C 350.084057275687 0.408431590272753 0.0946962618877882 4.31346592141059 1.6071492271573e-05 0.000143976658947911
YER102W 1093.43172479598 0.269555907973104 0.0622609372842144 4.32954572255163 1.4941724667134e-05 0.000134432586013783
YER110C 203.202857584638 0.447684663296601 0.130064554503059 3.44255884624538 0.000576238480008144 0.00372000552764021
YER117W 968.330843955914 0.247510794812623 0.0590829105162175 4.18931214465715 2.79801300573076e-05 0.000239755187295032
YER124C 82.0574967001865 1.86605943524706 0.198867928142794 9.36415751398297 7.66594131571192e-21 1.88992616216488e-19
YER125W 257.779773620469 0.578333333669239 0.111776999804252 5.17469666729613 2.28281543376525e-07 2.64232721741923e-06
YER126C 61.9527133952673 0.631438857894309 0.221423241614511 2.85323899445851 0.00432760614275447 0.0213213766057659
YER131W 619.858116641477 0.627267086692201 0.0723509265554186 8.67028270892516 4.31048797382922e-18 9.60579206125216e-17
YER133W 193.538264537923 -0.663444548135772 0.132523449461894 -5.00270290760719 5.65320286354537e-07 6.2434490884517e-06
YER141W 175.730275219881 0.400404678282091 0.131824418795601 3.03795464599882 0.00238189800337797 0.0129026343400976
YER145C 352.919833953966 -0.513635074884315 0.0987829240495369 -5.19823755171595 2.0118692071637e-07 2.34605679241324e-06
YER145C-A 43.2937460070281 -0.712941543004076 0.26573458128162 -2.67387527950219 0.00749803311766462 0.0338763949370966
YER150W 123.856775986693 2.00525403799899 0.170983646638976 11.7070287450031 1.17319203972947e-31 4.01449647693222e-30
YER152C 230.969105372511 0.3864375269051 0.12087851791584 3.19732737315206 0.00138707406655061 0.00809492805660757
YER156C 176.543278484087 0.603063999631788 0.131998066806953 4.56964721585614 4.88545891194893e-06 4.65642978791845e-05
YER159C 70.6450927459466 0.693172534969515 0.210544048792763 3.29378598063729 0.000988477307062936 0.00606253173048786
YER165W 693.529289464355 0.592409773610341 0.068535644695582 8.64426349598692 5.41534561981637e-18 1.20251398125142e-16
YER166W 216.025130875578 0.370885820092186 0.119621778310722 3.10092308540028 0.00192918394231407 0.0106907520767883
YER177W 1189.06047379646 0.283460466943759 0.0537700625443627 5.27182823417568 1.35071460387513e-07 1.61415550562329e-06
YER184C 33.8037927432705 0.806454472649547 0.285863844885458 2.82325916029054 0.00475381273194505 0.0230280826446301
YER190C-A 45.6972793014959 1.24714945577091 0.252744376086553 4.93281723226876 8.10519898918599e-07 8.7462795537756e-06
YFL002C 45.6597276135641 -0.66601943136456 0.261687817695135 -2.53782543284986 0.0111543607774286 0.0468974386451754
YFL004W 167.454483037243 0.919090464878145 0.139542291092376 6.58739340896179 4.47615110495047e-11 6.83650200468288e-10
YFL008W 74.7504091766247 -0.620506076097043 0.214383739055885 -2.88981705598496 0.00385466079099406 0.0193412547060936
YFL010C 330.451541605165 0.609285938088154 0.0980236059689351 6.2163753260253 5.08770266991741e-10 7.22727122236732e-09
YFL013W-A 33.2934662236737 -1.28629790284398 0.319703296496153 -3.97716840640003 6.97407751872792e-05 0.000557748064141434
YFL014W 7.00683027434472 1.52109799823007 0.509751684603513 2.94417400442229 0.00323817885098708 0.0167305907300999
YFL016C 195.82271235636 0.677531757081818 0.127926270049395 5.29719566258345 1.17594669276356e-07 1.41611119040104e-06
YFL018C 458.635469631823 0.317461519460961 0.0865541522861738 3.66799781448068 0.000244457273178279 0.0017635846136433
YFL021W 92.4178734324221 0.732747216382492 0.178435954548437 4.10794587355609 3.99193622090347e-05 0.000331092776361557
YFL022C 296.215839092976 0.606040050893528 0.102908053702549 5.88984936305855 3.86547803492219e-09 5.17214176382111e-08
YFL026W 194.68613193503 0.552602178624082 0.126236193780936 4.37831643476818 1.19599615447877e-05 0.000109014962435896
YFL031W 216.862923728846 0.644857874495407 0.119697360492614 5.38827423165517 7.11374512729354e-08 8.75172337664286e-07
YFL037W 564.212051537889 0.416884298768575 0.0780477765650236 5.34169856617634 9.20796788191152e-08 1.12398235626764e-06
YFL038C 666.330759190019 0.179798300010227 0.0692079405300042 2.59801514255861 0.00937643589855635 0.0408459274520213
YFL039C 2425.84457074574 0.305096959987663 0.0394201391334463 7.73970502579123 9.96477280954937e-15 1.89663852077198e-13
YFL049W 73.4541394854572 -0.762511515421699 0.213282675907927 -3.56714121295593 0.000360897018447715 0.00248344739507648
YFL053W 14.6963592371374 1.35005164264915 0.395609391392061 3.40262517107399 0.000667417753137408 0.00424732720543338
YFL054C 173.046982356982 -1.25491775136677 0.153554323159933 -8.15434050239371 3.51090417410777e-16 7.11497797354785e-15
YFL058W 2.32200388386954 -1.38465424210535 0.536995904025612 -2.68200804720603 0.00731816993700406 0.0332798693867244
YFR001W 52.6457098725364 -0.744378876853618 0.242305563925426 -3.06280744905394 0.00219271100789144 0.0120234293620107
YFR013W 97.2207245769801 -0.462192057118113 0.17887979474197 -2.58164218211564 0.00983314773775898 0.0424949421213573
YFR015C 844.809970995093 3.26356207417238 0.0756530046327843 43.0657547830399 0 0
YFR017C 182.860133661049 0.885172319995338 0.131379950414653 6.73847415222004 1.60058523357682e-11 2.51830772177338e-10
YFR021W 70.4651126187137 0.597776790830816 0.203268850282393 2.94223575046148 0.00325851754535297 0.0168194745268141
YFR029W 60.8603529351132 0.550320298029529 0.217221840093471 2.5348408154985 0.0112498434347818 0.0471529582253036
YFR030W 111.427289579225 -0.656401911532503 0.173457410348967 -3.77971557715317 0.000157007605553039 0.00117324776369109
YFR031C 75.4489343384666 -0.682905267722108 0.208573629949956 -3.26813630582094 0.00108258214540048 0.00656256475750027
YFR031C-A 1787.06029531048 0.693092174131536 0.0440883754519569 15.7208214054994 1.08902609662049e-55 5.87886329054958e-54
YFR033C 173.627340614297 0.391361217396358 0.139372614435428 2.80851282814155 0.00497708994904195 0.0239190615970074
YFR034C 70.4685472330812 0.680296233434787 0.207486333834082 3.28026007556572 0.00103711433881016 0.0063360097459797
YFR037C 300.584863239777 0.260532958724486 0.102649116947679 2.5382982378364 0.0111393012209612 0.0468974386451754
YFR041C 65.3382548863819 -0.58608692666878 0.218582170302071 -2.67672079287683 0.00743465620055383 0.0336915368686129
YFR044C 347.438279625756 0.390886505562066 0.0983061537208156 3.97656757169337 6.99171382125364e-05 0.000558445305467988
YFR051C 333.808452619632 0.346146588368649 0.0989801506206877 3.49743446841656 0.000469756107312791 0.00310952721352294
YFR052C-A 121.772931745553 1.32634211157842 0.164081837880255 8.08182543504828 6.38043952191383e-16 1.27243032758676e-14
YFR052W 173.61264490039 -0.528562938961496 0.14025590462636 -3.76644688564484 0.000165587291153747 0.0012285635274938
YFR053C 1495.52341574856 1.95712960840827 0.0500671595697537 39.0849956407167 0 0
YFR055W 153.553536908967 2.07367061731392 0.154715825199085 13.3813531294683 7.77194687871755e-41 3.33341995578968e-39
YGL001C 179.660053579236 0.401578791159604 0.130254173744781 3.08358372369577 0.00204523552631997 0.0112541870525621
YGL002W 54.6275018917145 -0.635444379385317 0.238732405331191 -2.65570060283853 0.00791438457041511 0.0354759314101213
YGL006W 339.306144592999 0.328769918887972 0.0953490816245466 3.44835806013558 0.000564005818396281 0.00364479301836688
YGL008C 3068.50536302705 1.07670019405924 0.0349068398115156 30.8450802281708 6.52069108043485e-209 1.70135698107013e-206
YGL012W 539.592532945457 0.217636580385292 0.0772948758319316 2.81577770843655 0.00486593219132811 0.0234574233312892
YGL019W 190.457346478355 0.398247145139291 0.128449074397374 3.10093863669793 0.00192908262858722 0.0106907520767883
YGL021W 62.78670548821 -0.768995254481475 0.22805873021059 -3.36300984768735 0.000770976134747189 0.00486188575607946
YGL022W 546.456188290955 0.370898454162083 0.0766733282812572 4.8376570374732 1.31378577768916e-06 1.36887296836764e-05
YGL026C 534.571562420114 0.287981461160152 0.0790230448544173 3.64444872882711 0.000267965545475718 0.00191990874801939
YGL028C 102.579858087507 1.66509095854174 0.176090778077923 9.44651424579741 3.50302115620978e-21 8.77436739207424e-20
YGL030W 1582.01263710768 0.691039339988337 0.0466768060174156 14.8050902067569 1.35804721633921e-49 6.59231912303576e-48
YGL031C 608.107184497848 -0.18543895164849 0.0731781188168573 -2.533965453005 0.0112779849888343 0.0472077152406955
YGL035C 258.58168215971 -0.70058576216504 0.118793422345317 -5.89417452763502 3.76559013321982e-09 5.04927739062581e-08
YGL036W 185.594425235179 -0.462726588632765 0.131879599315114 -3.50713918447285 0.000452952163871126 0.00301208223119461
YGL037C 1110.37713491868 0.609277402806757 0.0552703377690157 11.0239372976309 2.92958162446257e-28 9.17252006619231e-27
YGL040C 201.365512670815 0.574256925926931 0.139785606226422 4.10879454647399 3.97729705877898e-05 0.00033031610321053
YGL043W 82.5475238735726 0.5624900220417 0.188315014262877 2.98820340189878 0.00280622726706245 0.0148668317650974
YGL055W 1103.6489616982 0.353818664103845 0.055617983157616 6.36175694231004 1.99458900269446e-10 2.92508579271024e-09
YGL062W 332.357183206766 -0.523899555805364 0.103561726923382 -5.05734788713541 4.25127284478554e-07 4.81400914178066e-06
YGL068W 89.499835339603 0.769718574066374 0.183279877070066 4.20114178272994 2.6557219929203e-05 0.000228750084176986
YGL076C 2154.11431033765 0.377481442161787 0.0404446859088408 9.33340782760048 1.02520462903568e-20 2.51758093608683e-19
YGL077C 231.27467752095 0.332012419101317 0.115858185143316 2.86603376812851 0.00415649906471952 0.0206571405898997
YGL078C 123.820593739229 0.634220009188344 0.155341905845049 4.08388600113483 4.42887641289041e-05 0.000363958321489761
YGL080W 55.3339147691016 -1.01844010176941 0.241149269050459 -4.20289359998606 2.63524476195615e-05 0.000227298935253022
YGL103W 1574.78554181546 0.38682843011339 0.0463057472300293 8.35395343025603 6.60153824111656e-17 1.40131635477532e-15
YGL120C 125.097144545645 0.875919689166767 0.164816744024986 5.3155961426013 1.0630869984961e-07 1.28763071268522e-06
YGL122C 327.238277656922 0.25173363890382 0.0998488082009601 2.52132932381571 0.0116912376703249 0.0484837948950825
YGL123W 3101.70430083673 0.755944926342863 0.0363661750532566 20.7872440429461 5.6461822199212e-96 5.70264404212042e-94
YGL125W 120.09739213109 0.545557311899158 0.167080192598597 3.26614172741166 0.00109023669015783 0.0065898283337532
YGL126W 254.324879183729 0.342862848769662 0.110225542293706 3.11091541645483 0.00186508354217639 0.0104092273984925
YGL131C 46.0047886476625 0.681864395657414 0.247442104052502 2.75754632854769 0.00582369602418911 0.0274195372206558
YGL135W 1670.61094470465 0.346010527194899 0.0453026787177949 7.63788258292623 2.20823096858938e-14 4.14010249260679e-13
YGL137W 363.732072968182 0.319629924999841 0.0953629797386776 3.35197333173233 0.000802377475195579 0.00504466641533606
YGL147C 1586.27564634131 0.857170683364407 0.0460807360309389 18.6018340477287 3.10500804929525e-77 2.3425976391189e-75
YGL148W 622.809569790322 0.68366581195973 0.071633372620062 9.54449427237917 1.36773283929783e-21 3.46750730351539e-20
YGL150C 185.378307807632 0.545110866353429 0.131154747588523 4.15702064046439 3.22424870384849e-05 0.000272105732931257
YGL158W 49.3417428203172 -1.04766675439644 0.261779310297921 -3.98008689448576 6.88900822980902e-05 0.000551649226791101
YGL162W 59.3175477711593 1.47362404409745 0.226974210470443 6.48642210117917 8.78986925848323e-11 1.31365540087403e-09
YGL168W 51.5213662447487 -1.01543248836307 0.253597811736441 -3.98387136455861 6.78015832057832e-05 0.000543980313259167
YGL173C 367.310546557324 0.499738776743633 0.0946495053693885 5.28037966301624 1.28916471696288e-07 1.54650372751371e-06
YGL176C 37.646712041881 -0.924567562298076 0.289499109357825 -3.17524415024209 0.00149710478503334 0.00861660860650624
YGL178W 63.4114199274235 -0.652431667050507 0.222761157506043 -2.92281583202755 0.00346881623390405 0.0176887029777745
YGL184C 29.4761442430314 1.16539901350723 0.303019215772205 3.84515162674404 0.000120477917458085 0.000917801361462932
YGL185C 36.2804638092828 -0.93081395072854 0.290229353195237 -3.18754544817991 0.00143485906480906 0.00831066464184044
YGL186C 164.819946337486 1.14725508132691 0.139884846918118 8.20156485173166 2.37277827046172e-16 4.91997931444744e-15
YGL189C 1078.12104477299 -0.262429229084126 0.0561967841698998 -4.66965333611169 3.01708430889471e-06 2.98467329262222e-05
YGL193C 13.5014639874045 -1.10729587633463 0.427256032017039 -2.53958147541064 0.0110985191420878 0.0467691297898748
YGL195W 428.265809792333 0.555124626845408 0.0905007285716692 6.13441748196942 8.54717941560231e-10 1.1946972656362e-08
YGL196W 96.9836565073246 0.867397436895706 0.176645591375747 4.91172480811363 9.02787003868226e-07 9.61437452078713e-06
YGL202W 483.388099815825 0.4427581092096 0.0834167745930576 5.30814272483508 1.10747909922783e-07 1.33880967555303e-06
YGL220W 78.3526474870107 0.55988144556949 0.196048981223549 2.85704500826252 0.00427605199258933 0.0211005812274187
YGL221C 142.5261480778 0.589159076599857 0.145729769561234 4.04381604468316 5.25881858595523e-05 0.000428227854164521
YGL225W 261.550014787282 0.325099879036232 0.109164304330989 2.97840016828729 0.00289757405147848 0.0152732396551837
YGL234W 626.371826498118 1.87415901734018 0.0788441632909198 23.7643310319262 7.81216292958526e-125 1.13766893639681e-122
YGL236C 51.3339210705167 1.06216078883392 0.245306657400947 4.33066745083063 1.48658047386698e-05 0.000133941970177771
YGL245W 912.436040251444 0.255356833109315 0.0601691822142375 4.24409218645477 2.19480117627088e-05 0.000193031530418655
YGL252C 238.102722146661 -0.456668073321278 0.122074361532115 -3.7396536141627 0.000184274008875755 0.00136075924950469
YGL253W 3099.07837069405 0.295747996405217 0.0349981804595096 8.45045167053553 2.90178017018449e-17 6.22292720058057e-16
YGL255W 113.193842710929 1.41569097354206 0.167901874716995 8.42864278185244 3.49697301732087e-17 7.47373550664276e-16
YGR008C 149.018855840022 1.46352341141769 0.152439977458004 9.59750897203232 8.18998063530079e-22 2.08478287553876e-20
YGR009C 174.770214083936 -0.387255643173626 0.137158200649934 -2.82237621350853 0.00476692205887475 0.0230683662539982
YGR032W 305.779439904449 1.15287452454265 0.103701721539175 11.1173160892744 1.03333904896421e-28 3.28465437797659e-27
YGR033C 60.6273732494162 -0.66707358982707 0.23057508111965 -2.88675086265117 0.00389242310130414 0.0194994827682932
YGR034W 810.860209039029 0.334441742396247 0.0633532077690929 5.27918993995906 1.29756245730987e-07 1.55360155022455e-06
YGR035C 19.4220417676523 2.03106709094173 0.39175862980338 5.1177362107386 3.09224670982829e-07 3.55949428252661e-06
YGR037C 121.124903251167 -0.632286746899341 0.165090802379391 -3.82592618098879 0.000130281328967097 0.000982917689146945
YGR044C 64.3573611632648 1.31856774503205 0.214635911981915 6.14089800218283 8.20562628278168e-10 1.15209936732688e-08
YGR054W 154.8891110098 0.44959926652738 0.140282978491806 3.20562872351112 0.00134767753294004 0.00790923778000986
YGR055W 246.896455148716 1.27480667301276 0.115762318301244 11.011633253514 3.35859253743495e-28 1.04116368660483e-26
YGR056W 72.4188338892869 -0.690831213005367 0.210356478767959 -3.27763596427528 0.00104680302612027 0.006388967397237
YGR060W 388.004151544617 0.430463226140195 0.0907370056123305 4.74447654553768 2.09046197627275e-06 2.13199884290227e-05
YGR061C 643.393131937265 1.47343512582244 0.0765868964573695 19.2372873241885 1.80406035977026e-82 1.44833666318992e-80
YGR067C 27.6655330966199 -1.27018395569343 0.33317749667024 -3.75969700110464 0.000170119271851976 0.00125920435028023
YGR070W 105.475387213868 0.431557017923352 0.170602820169705 2.53036741981019 0.0113943138018415 0.0475991948146309
YGR072W 50.4742456607787 -0.822538948396419 0.255655814091033 -3.20585765300057 0.00134660585239106 0.00790923778000986
YGR079W 11.2378156426627 1.60409702997251 0.44393476581403 3.57889129763623 0.000345054941777601 0.00238755143139374
YGR085C 466.811668886587 0.269542969659423 0.0832288650669939 3.23874793461096 0.00120055623937034 0.00715988873422579
YGR087C 13.1628400805487 -1.99628833748612 0.465455134963708 -3.96332919109928 7.39117518547156e-05 0.00058661012688749
YGR089W 70.5083267649343 -0.861258475347365 0.223644760752372 -3.84032296894443 0.000122872552584433 0.000932639908222687
YGR094W 849.511711099602 0.295264483532419 0.0621172825138676 4.75348746355159 1.99937507258674e-06 2.04576580139512e-05
YGR096W 46.3980966745062 -1.09302473579805 0.262610574391926 -4.13526000515861 3.5455297763284e-05 0.000296423330565667
YGR103W 255.182714889002 0.462755334776618 0.113949915243123 4.06156560649899 4.87447152835259e-05 0.000398484865672897
YGR110W 16.538070366154 -1.65515042240988 0.41496673128316 -3.83353485532265 0.000126314893088178 0.00095644964996151
YGR118W 864.827260347833 0.304885328111378 0.0626573906454297 4.86606327852006 1.13843081379363e-06 1.19611640200935e-05
YGR123C 39.1725888105743 0.784336918069664 0.266786158198724 2.94202328404823 0.00326075408424661 0.0168194745268141
YGR124W 1036.50821139355 0.719223004915205 0.0567570083602449 12.6723835266243 8.41189594963165e-37 3.29220577728709e-35
YGR138C 108.273448937345 2.13564497368627 0.182844637107537 11.6496968837875 2.30276439033981e-31 7.75264011414403e-30
YGR145W 76.6330170898846 0.505655299476664 0.201558960598637 2.50979293198897 0.0120801975196722 0.0497018376269299
YGR146C 81.6421558593224 -0.62096268515897 0.200115100533705 -3.09840747303044 0.00194563714310779 0.0107628796732694
YGR147C 110.093433639091 0.477153543466398 0.166966574570269 2.85864156133717 0.00425459227570681 0.0210709084925165
YGR155W 551.276105830658 0.934308126355806 0.0757127573610053 12.340711108265 5.4670879104852e-35 2.01381791149755e-33
YGR157W 162.753690493595 1.09953292915149 0.141117217688398 7.79200362166387 6.59548426886572e-15 1.2707976151273e-13
YGR159C 532.056693358551 1.13512626856147 0.0786931505279393 14.4248589128235 3.61007357807469e-47 1.6622265254341e-45
YGR161C 385.735192103248 -0.586537685731625 0.0936955829350703 -6.25816052194099 3.89544757145074e-10 5.62057435309321e-09
YGR161W-C 26.5518197115766 -1.02225521156495 0.331481582613673 -3.05428112198868 0.00225600569150961 0.0123049334012806
YGR162W 275.735831748266 0.665774093198972 0.108465560695348 6.13888198156358 8.31042764958845e-10 1.16420353337188e-08
YGR175C 329.117230621949 0.356735221007604 0.0991078446694726 3.59978749262076 0.000318477347168741 0.0022282739083471
YGR177C 29.5723909358615 1.48023674395908 0.321278236859431 4.59802753999946 4.26509626750025e-06 4.14721006631779e-05
YGR180C 518.997469612593 0.696845384466774 0.0790528215679386 8.81551879606475 1.19132111614691e-18 2.73262008399704e-17
YGR189C 907.503430040298 -0.283098131593291 0.0632684386289506 -4.47434382885362 7.66463223773908e-06 7.15289524183638e-05
YGR192C 31581.6084348834 1.06466340400443 0.0161917565013176 65.7534449543566 0 0
YGR197C 53.1471045212454 -0.709493339501828 0.241050188288027 -2.93519119916659 0.00333342217682927 0.0170957327365314
YGR204W 1113.08947991605 0.990603115242289 0.0544407302822336 18.1963179167048 5.51954646516497e-74 4.01899999591431e-72
YGR208W 104.346702814725 1.36960684525925 0.181525327572843 7.54270207112735 4.60332020592069e-14 8.45828003854248e-13
YGR210C 151.998755016326 0.75115413249532 0.143378284226731 5.24008383116449 1.60503666914338e-07 1.90354917086664e-06
YGR211W 70.2621150817548 1.20274100768996 0.207342325751122 5.80020726094837 6.62330045837391e-09 8.76852166391912e-08
YGR214W 1208.99715275349 0.533253562986903 0.0530329537313586 10.055425626175 8.69449075759238e-24 2.30698733576455e-22
YGR223C 110.968149858238 -0.647160307922395 0.173970431793592 -3.71558855403501 0.000202731246738161 0.00148479890885891
